order_id,user_id,amount,created_at
666,666,60.0,2024-10-01 00:00:00
667,667,70.0,2024-10-01 00:00:00
668,668,80.0,2024-10-01 00:00:00
669,669,90.0,2024-10-01 00:00:00
670,670,100.0,2024-10-01 00:00:00
671,671,10.0,2024-10-01 00:00:00
672,672,20.0,2024-10-01 00:00:00
673,673,30.0,2024-10-01 00:00:00
674,674,40.0,2024-10-01 00:00:00
675,675,50.0,2024-10-01 00:00:00
676,676,60.0,2024-10-01 00:00:00
677,677,70.0,2024-10-01 00:00:00
678,678,80.0,2024-10-01 00:00:00
679,679,90.0,2024-10-01 00:00:00
680,680,100.0,2024-10-01 00:00:00
681,681,10.0,2024-10-01 00:00:00
682,682,20.0,2024-10-01 00:00:00
683,683,30.0,2024-10-01 00:00:00
684,684,40.0,2024-10-01 00:00:00
685,685,50.0,2024-10-01 00:00:00
686,686,60.0,2024-10-01 00:00:00
687,687,70.0,2024-10-01 00:00:00
688,688,80.0,2024-10-01 00:00:00
689,689,90.0,2024-10-01 00:00:00
690,690,100.0,2024-10-01 00:00:00
691,691,10.0,2024-10-01 00:00:00
692,692,20.0,2024-10-01 00:00:00
693,693,30.0,2024-10-01 00:00:00
694,694,40.0,2024-10-01 00:00:00
695,695,50.0,2024-10-01 00:00:00
696,696,60.0,2024-10-01 00:00:00
697,697,70.0,2024-10-01 00:00:00
698,698,80.0,2024-10-01 00:00:00
699,699,90.0,2024-10-01 00:00:00
700,700,100.0,2024-10-01 00:00:00
701,701,10.0,2024-10-01 00:00:00
702,702,20.0,2024-10-01 00:00:00
703,703,30.0,2024-10-01 00:00:00
704,704,40.0,2024-10-01 00:00:00
705,705,50.0,2024-10-01 00:00:00
706,706,60.0,2024-10-01 00:00:00
707,707,70.0,2024-10-01 00:00:00
708,708,80.0,2024-10-01 00:00:00
709,709,90.0,2024-10-01 00:00:00
710,710,100.0,2024-10-01 00:00:00
711,711,10.0,2024-10-01 00:00:00
712,712,20.0,2024-10-01 00:00:00
713,713,30.0,2024-10-01 00:00:00
714,714,40.0,2024-10-01 00:00:00
715,715,50.0,2024-10-01 00:00:00
716,716,60.0,2024-10-01 00:00:00
717,717,70.0,2024-10-01 00:00:00
718,718,80.0,2024-10-01 00:00:00
719,719,90.0,2024-10-01 00:00:00
720,720,100.0,2024-10-01 00:00:00
721,721,10.0,2024-10-01 00:00:00
722,722,20.0,2024-10-01 00:00:00
723,723,30.0,2024-10-01 00:00:00
724,724,40.0,2024-10-01 00:00:00
725,725,50.0,2024-10-01 00:00:00
726,726,60.0,2024-10-01 00:00:00
727,727,70.0,2024-10-01 00:00:00
728,728,80.0,2024-10-01 00:00:00
729,729,90.0,2024-10-01 00:00:00
730,730,100.0,2024-10-01 00:00:00
731,731,10.0,2024-10-01 00:00:00
732,732,20.0,2024-10-01 00:00:00
733,733,30.0,2024-10-01 00:00:00
734,734,40.0,2024-10-01 00:00:00
735,735,50.0,2024-10-01 00:00:00
736,736,60.0,2024-10-01 00:00:00
737,737,70.0,2024-10-01 00:00:00
738,738,80.0,2024-10-01 00:00:00
739,739,90.0,2024-10-01 00:00:00
740,740,100.0,2024-10-01 00:00:00
741,741,10.0,2024-10-01 00:00:00
742,742,20.0,2024-10-01 00:00:00
743,743,30.0,2024-10-01 00:00:00
744,744,40.0,2024-10-01 00:00:00
745,745,50.0,2024-10-01 00:00:00
746,746,60.0,2024-10-01 00:00:00
747,747,70.0,2024-10-01 00:00:00
748,748,80.0,2024-10-01 00:00:00
749,749,90.0,2024-10-01 00:00:00
750,750,100.0,2024-10-01 00:00:00
751,751,10.0,2024-10-01 00:00:00
752,752,20.0,2024-10-01 00:00:00
753,753,30.0,2024-10-01 00:00:00
754,754,40.0,2024-10-01 00:00:00
755,755,50.0,2024-10-01 00:00:00
756,756,60.0,2024-10-01 00:00:00
757,757,70.0,2024-10-01 00:00:00
758,758,80.0,2024-10-01 00:00:00
759,759,90.0,2024-10-01 00:00:00
760,760,100.0,2024-10-01 00:00:00
761,761,10.0,2024-10-01 00:00:00
762,762,20.0,2024-10-01 00:00:00
763,763,30.0,2024-10-01 00:00:00
764,764,40.0,2024-10-01 00:00:00
765,765,50.0,2024-10-01 00:00:00
766,766,60.0,2024-10-01 00:00:00
767,767,70.0,2024-10-01 00:00:00
768,768,80.0,2024-10-01 00:00:00
769,769,90.0,2024-10-01 00:00:00
770,770,100.0,2024-10-01 00:00:00
771,771,10.0,2024-10-01 00:00:00
772,772,20.0,2024-10-01 00:00:00
773,773,30.0,2024-10-01 00:00:00
774,774,40.0,2024-10-01 00:00:00
775,775,50.0,2024-10-01 00:00:00
776,776,60.0,2024-10-01 00:00:00
777,777,70.0,2024-10-01 00:00:00
778,778,80.0,2024-10-01 00:00:00
779,779,90.0,2024-10-01 00:00:00
780,780,100.0,2024-10-01 00:00:00
781,781,10.0,2024-10-01 00:00:00
782,782,20.0,2024-10-01 00:00:00
783,783,30.0,2024-10-01 00:00:00
784,784,40.0,2024-10-01 00:00:00
785,785,50.0,2024-10-01 00:00:00
786,786,60.0,2024-10-01 00:00:00
787,787,70.0,2024-10-01 00:00:00
788,788,80.0,2024-10-01 00:00:00
789,789,90.0,2024-10-01 00:00:00
790,790,100.0,2024-10-01 00:00:00
791,791,10.0,2024-10-01 00:00:00
792,792,20.0,2024-10-01 00:00:00
793,793,30.0,2024-10-01 00:00:00
794,794,40.0,2024-10-01 00:00:00
795,795,50.0,2024-10-01 00:00:00
796,796,60.0,2024-10-01 00:00:00
797,797,70.0,2024-10-01 00:00:00
798,798,80.0,2024-10-01 00:00:00
799,799,90.0,2024-10-01 00:00:00
800,800,100.0,2024-10-01 00:00:00
801,801,10.0,2024-10-01 00:00:00
802,802,20.0,2024-10-01 00:00:00
803,803,30.0,2024-10-01 00:00:00
804,804,40.0,2024-10-01 00:00:00
805,805,50.0,2024-10-01 00:00:00
806,806,60.0,2024-10-01 00:00:00
807,807,70.0,2024-10-01 00:00:00
808,808,80.0,2024-10-01 00:00:00
809,809,90.0,2024-10-01 00:00:00
810,810,100.0,2024-10-01 00:00:00
811,811,10.0,2024-10-01 00:00:00
812,812,20.0,2024-10-01 00:00:00
813,813,30.0,2024-10-01 00:00:00
814,814,40.0,2024-10-01 00:00:00
815,815,50.0,2024-10-01 00:00:00
816,816,60.0,2024-10-01 00:00:00
817,817,70.0,2024-10-01 00:00:00
818,818,80.0,2024-10-01 00:00:00
819,819,90.0,2024-10-01 00:00:00
820,820,100.0,2024-10-01 00:00:00
821,821,10.0,2024-10-01 00:00:00
822,822,20.0,2024-10-01 00:00:00
823,823,30.0,2024-10-01 00:00:00
824,824,40.0,2024-10-01 00:00:00
825,825,50.0,2024-10-01 00:00:00
826,826,60.0,2024-10-01 00:00:00
827,827,70.0,2024-10-01 00:00:00
828,828,80.0,2024-10-01 00:00:00
829,829,90.0,2024-10-01 00:00:00
830,830,100.0,2024-10-01 00:00:00
831,831,10.0,2024-10-01 00:00:00
832,832,20.0,2024-10-01 00:00:00
833,833,30.0,2024-10-01 00:00:00
834,834,40.0,2024-10-01 00:00:00
835,835,50.0,2024-10-01 00:00:00
836,836,60.0,2024-10-01 00:00:00
837,837,70.0,2024-10-01 00:00:00
838,838,80.0,2024-10-01 00:00:00
839,839,90.0,2024-10-01 00:00:00
840,840,100.0,2024-10-01 00:00:00
841,841,10.0,2024-10-01 00:00:00
842,842,20.0,2024-10-01 00:00:00
843,843,30.0,2024-10-01 00:00:00
844,844,40.0,2024-10-01 00:00:00
845,845,50.0,2024-10-01 00:00:00
846,846,60.0,2024-10-01 00:00:00
847,847,70.0,2024-10-01 00:00:00
848,848,80.0,2024-10-01 00:00:00
849,849,90.0,2024-10-01 00:00:00
850,850,100.0,2024-10-01 00:00:00
851,851,10.0,2024-10-01 00:00:00
852,852,20.0,2024-10-01 00:00:00
853,853,30.0,2024-10-01 00:00:00
854,854,40.0,2024-10-01 00:00:00
855,855,50.0,2024-10-01 00:00:00
856,856,60.0,2024-10-01 00:00:00
857,857,70.0,2024-10-01 00:00:00
858,858,80.0,2024-10-01 00:00:00
859,859,90.0,2024-10-01 00:00:00
860,860,100.0,2024-10-01 00:00:00
861,861,10.0,2024-10-01 00:00:00
862,862,20.0,2024-10-01 00:00:00
863,863,30.0,2024-10-01 00:00:00
864,864,40.0,2024-10-01 00:00:00
865,865,50.0,2024-10-01 00:00:00
866,866,60.0,2024-10-01 00:00:00
867,867,70.0,2024-10-01 00:00:00
868,868,80.0,2024-10-01 00:00:00
869,869,90.0,2024-10-01 00:00:00
870,870,100.0,2024-10-01 00:00:00
871,871,10.0,2024-10-01 00:00:00
872,872,20.0,2024-10-01 00:00:00
873,873,30.0,2024-10-01 00:00:00
874,874,40.0,2024-10-01 00:00:00
875,875,50.0,2024-10-01 00:00:00
876,876,60.0,2024-10-01 00:00:00
877,877,70.0,2024-10-01 00:00:00
878,878,80.0,2024-10-01 00:00:00
879,879,90.0,2024-10-01 00:00:00
880,880,100.0,2024-10-01 00:00:00
881,881,10.0,2024-10-01 00:00:00
882,882,20.0,2024-10-01 00:00:00
883,883,30.0,2024-10-01 00:00:00
884,884,40.0,2024-10-01 00:00:00
885,885,50.0,2024-10-01 00:00:00
886,886,60.0,2024-10-01 00:00:00
887,887,70.0,2024-10-01 00:00:00
888,888,80.0,2024-10-01 00:00:00
889,889,90.0,2024-10-01 00:00:00
890,890,100.0,2024-10-01 00:00:00
891,891,10.0,2024-10-01 00:00:00
892,892,20.0,2024-10-01 00:00:00
893,893,30.0,2024-10-01 00:00:00
894,894,40.0,2024-10-01 00:00:00
895,895,50.0,2024-10-01 00:00:00
896,896,60.0,2024-10-01 00:00:00
897,897,70.0,2024-10-01 00:00:00
898,898,80.0,2024-10-01 00:00:00
899,899,90.0,2024-10-01 00:00:00
900,900,100.0,2024-10-01 00:00:00
901,901,10.0,2024-10-01 00:00:00
902,902,20.0,2024-10-01 00:00:00
903,903,30.0,2024-10-01 00:00:00
904,904,40.0,2024-10-01 00:00:00
905,905,50.0,2024-10-01 00:00:00
906,906,60.0,2024-10-01 00:00:00
907,907,70.0,2024-10-01 00:00:00
908,908,80.0,2024-10-01 00:00:00
909,909,90.0,2024-10-01 00:00:00
910,910,100.0,2024-10-01 00:00:00
911,911,10.0,2024-10-01 00:00:00
912,912,20.0,2024-10-01 00:00:00
913,913,30.0,2024-10-01 00:00:00
914,914,40.0,2024-10-01 00:00:00
915,915,50.0,2024-10-01 00:00:00
916,916,60.0,2024-10-01 00:00:00
917,917,70.0,2024-10-01 00:00:00
918,918,80.0,2024-10-01 00:00:00
919,919,90.0,2024-10-01 00:00:00
920,920,100.0,2024-10-01 00:00:00
921,921,10.0,2024-10-01 00:00:00
922,922,20.0,2024-10-01 00:00:00
923,923,30.0,2024-10-01 00:00:00
924,924,40.0,2024-10-01 00:00:00
925,925,50.0,2024-10-01 00:00:00
926,926,60.0,2024-10-01 00:00:00
927,927,70.0,2024-10-01 00:00:00
928,928,80.0,2024-10-01 00:00:00
929,929,90.0,2024-10-01 00:00:00
930,930,100.0,2024-10-01 00:00:00
931,931,10.0,2024-10-01 00:00:00
932,932,20.0,2024-10-01 00:00:00
933,933,30.0,2024-10-01 00:00:00
934,934,40.0,2024-10-01 00:00:00
935,935,50.0,2024-10-01 00:00:00
936,936,60.0,2024-10-01 00:00:00
937,937,70.0,2024-10-01 00:00:00
938,938,80.0,2024-10-01 00:00:00
939,939,90.0,2024-10-01 00:00:00
940,940,100.0,2024-10-01 00:00:00
941,941,10.0,2024-10-01 00:00:00
942,942,20.0,2024-10-01 00:00:00
943,943,30.0,2024-10-01 00:00:00
944,944,40.0,2024-10-01 00:00:00
945,945,50.0,2024-10-01 00:00:00
946,946,60.0,2024-10-01 00:00:00
947,947,70.0,2024-10-01 00:00:00
948,948,80.0,2024-10-01 00:00:00
949,949,90.0,2024-10-01 00:00:00
950,950,100.0,2024-10-01 00:00:00
951,951,10.0,2024-10-01 00:00:00
952,952,20.0,2024-10-01 00:00:00
953,953,30.0,2024-10-01 00:00:00
954,954,40.0,2024-10-01 00:00:00
955,955,50.0,2024-10-01 00:00:00
956,956,60.0,2024-10-01 00:00:00
957,957,70.0,2024-10-01 00:00:00
958,958,80.0,2024-10-01 00:00:00
959,959,90.0,2024-10-01 00:00:00
960,960,100.0,2024-10-01 00:00:00
961,961,10.0,2024-10-01 00:00:00
962,962,20.0,2024-10-01 00:00:00
963,963,30.0,2024-10-01 00:00:00
964,964,40.0,2024-10-01 00:00:00
965,965,50.0,2024-10-01 00:00:00
966,966,60.0,2024-10-01 00:00:00
967,967,70.0,2024-10-01 00:00:00
968,968,80.0,2024-10-01 00:00:00
969,969,90.0,2024-10-01 00:00:00
970,970,100.0,2024-10-01 00:00:00
971,971,10.0,2024-10-01 00:00:00
972,972,20.0,2024-10-01 00:00:00
973,973,30.0,2024-10-01 00:00:00
974,974,40.0,2024-10-01 00:00:00
975,975,50.0,2024-10-01 00:00:00
976,976,60.0,2024-10-01 00:00:00
977,977,70.0,2024-10-01 00:00:00
978,978,80.0,2024-10-01 00:00:00
979,979,90.0,2024-10-01 00:00:00
980,980,100.0,2024-10-01 00:00:00
981,981,10.0,2024-10-01 00:00:00
982,982,20.0,2024-10-01 00:00:00
983,983,30.0,2024-10-01 00:00:00
984,984,40.0,2024-10-01 00:00:00
985,985,50.0,2024-10-01 00:00:00
986,986,60.0,2024-10-01 00:00:00
987,987,70.0,2024-10-01 00:00:00
988,988,80.0,2024-10-01 00:00:00
989,989,90.0,2024-10-01 00:00:00
990,990,100.0,2024-10-01 00:00:00
991,991,10.0,2024-10-01 00:00:00
992,992,20.0,2024-10-01 00:00:00
993,993,30.0,2024-10-01 00:00:00
994,994,40.0,2024-10-01 00:00:00
995,995,50.0,2024-10-01 00:00:00
996,996,60.0,2024-10-01 00:00:00
997,997,70.0,2024-10-01 00:00:00
998,998,80.0,2024-10-01 00:00:00
999,999,90.0,2024-10-01 00:00:00
1000,1000,100.0,2024-10-01 00:00:00
1001,1,10.0,2024-10-01 00:00:00
1002,2,20.0,2024-10-01 00:00:00
1003,3,30.0,2024-10-01 00:00:00
1004,4,40.0,2024-10-01 00:00:00
1005,5,50.0,2024-10-01 00:00:00
1006,6,60.0,2024-10-01 00:00:00
1007,7,70.0,2024-10-01 00:00:00
1008,8,80.0,2024-10-01 00:00:00
1009,9,90.0,2024-10-01 00:00:00
1010,10,100.0,2024-10-01 00:00:00
1011,11,10.0,2024-10-01 00:00:00
1012,12,20.0,2024-10-01 00:00:00
1013,13,30.0,2024-10-01 00:00:00
1014,14,40.0,2024-10-01 00:00:00
1015,15,50.0,2024-10-01 00:00:00
1016,16,60.0,2024-10-01 00:00:00
1017,17,70.0,2024-10-01 00:00:00
1018,18,80.0,2024-10-01 00:00:00
1019,19,90.0,2024-10-01 00:00:00
1020,20,100.0,2024-10-01 00:00:00
1021,21,10.0,2024-10-01 00:00:00
1022,22,20.0,2024-10-01 00:00:00
1023,23,30.0,2024-10-01 00:00:00
1024,24,40.0,2024-10-01 00:00:00
1025,25,50.0,2024-10-01 00:00:00
1026,26,60.0,2024-10-01 00:00:00
1027,27,70.0,2024-10-01 00:00:00
1028,28,80.0,2024-10-01 00:00:00
1029,29,90.0,2024-10-01 00:00:00
1030,30,100.0,2024-10-01 00:00:00
1031,31,10.0,2024-10-01 00:00:00
1032,32,20.0,2024-10-01 00:00:00
1033,33,30.0,2024-10-01 00:00:00
1034,34,40.0,2024-10-01 00:00:00
1035,35,50.0,2024-10-01 00:00:00
1036,36,60.0,2024-10-01 00:00:00
1037,37,70.0,2024-10-01 00:00:00
1038,38,80.0,2024-10-01 00:00:00
1039,39,90.0,2024-10-01 00:00:00
1040,40,100.0,2024-10-01 00:00:00
1041,41,10.0,2024-10-01 00:00:00
1042,42,20.0,2024-10-01 00:00:00
1043,43,30.0,2024-10-01 00:00:00
1044,44,40.0,2024-10-01 00:00:00
1045,45,50.0,2024-10-01 00:00:00
1046,46,60.0,2024-10-01 00:00:00
1047,47,70.0,2024-10-01 00:00:00
1048,48,80.0,2024-10-01 00:00:00
1049,49,90.0,2024-10-01 00:00:00
1050,50,100.0,2024-10-01 00:00:00
1051,51,10.0,2024-10-01 00:00:00
1052,52,20.0,2024-10-01 00:00:00
1053,53,30.0,2024-10-01 00:00:00
1054,54,40.0,2024-10-01 00:00:00
1055,55,50.0,2024-10-01 00:00:00
1056,56,60.0,2024-10-01 00:00:00
1057,57,70.0,2024-10-01 00:00:00
1058,58,80.0,2024-10-01 00:00:00
1059,59,90.0,2024-10-01 00:00:00
1060,60,100.0,2024-10-01 00:00:00
1061,61,10.0,2024-10-01 00:00:00
1062,62,20.0,2024-10-01 00:00:00
1063,63,30.0,2024-10-01 00:00:00
1064,64,40.0,2024-10-01 00:00:00
1065,65,50.0,2024-10-01 00:00:00
1066,66,60.0,2024-10-01 00:00:00
1067,67,70.0,2024-10-01 00:00:00
1068,68,80.0,2024-10-01 00:00:00
1069,69,90.0,2024-10-01 00:00:00
1070,70,100.0,2024-10-01 00:00:00
1071,71,10.0,2024-10-01 00:00:00
1072,72,20.0,2024-10-01 00:00:00
1073,73,30.0,2024-10-01 00:00:00
1074,74,40.0,2024-10-01 00:00:00
1075,75,50.0,2024-10-01 00:00:00
1076,76,60.0,2024-10-01 00:00:00
1077,77,70.0,2024-10-01 00:00:00
1078,78,80.0,2024-10-01 00:00:00
1079,79,90.0,2024-10-01 00:00:00
1080,80,100.0,2024-10-01 00:00:00
1081,81,10.0,2024-10-01 00:00:00
1082,82,20.0,2024-10-01 00:00:00
1083,83,30.0,2024-10-01 00:00:00
1084,84,40.0,2024-10-01 00:00:00
1085,85,50.0,2024-10-01 00:00:00
1086,86,60.0,2024-10-01 00:00:00
1087,87,70.0,2024-10-01 00:00:00
1088,88,80.0,2024-10-01 00:00:00
1089,89,90.0,2024-10-01 00:00:00
1090,90,100.0,2024-10-01 00:00:00
1091,91,10.0,2024-10-01 00:00:00
1092,92,20.0,2024-10-01 00:00:00
1093,93,30.0,2024-10-01 00:00:00
1094,94,40.0,2024-10-01 00:00:00
1095,95,50.0,2024-10-01 00:00:00
1096,96,60.0,2024-10-01 00:00:00
1097,97,70.0,2024-10-01 00:00:00
1098,98,80.0,2024-10-01 00:00:00
1099,99,90.0,2024-10-01 00:00:00
1100,100,100.0,2024-10-01 00:00:00
1101,101,10.0,2024-10-01 00:00:00
1102,102,20.0,2024-10-01 00:00:00
1103,103,30.0,2024-10-01 00:00:00
1104,104,40.0,2024-10-01 00:00:00
1105,105,50.0,2024-10-01 00:00:00
1106,106,60.0,2024-10-01 00:00:00
1107,107,70.0,2024-10-01 00:00:00
1108,108,80.0,2024-10-01 00:00:00
1109,109,90.0,2024-10-01 00:00:00
1110,110,100.0,2024-10-01 00:00:00
1111,111,10.0,2024-10-01 00:00:00
1112,112,20.0,2024-10-01 00:00:00
1113,113,30.0,2024-10-01 00:00:00
1114,114,40.0,2024-10-01 00:00:00
1115,115,50.0,2024-10-01 00:00:00
1116,116,60.0,2024-10-01 00:00:00
1117,117,70.0,2024-10-01 00:00:00
1118,118,80.0,2024-10-01 00:00:00
1119,119,90.0,2024-10-01 00:00:00
1120,120,100.0,2024-10-01 00:00:00
1121,121,10.0,2024-10-01 00:00:00
1122,122,20.0,2024-10-01 00:00:00
1123,123,30.0,2024-10-01 00:00:00
1124,124,40.0,2024-10-01 00:00:00
1125,125,50.0,2024-10-01 00:00:00
1126,126,60.0,2024-10-01 00:00:00
1127,127,70.0,2024-10-01 00:00:00
1128,128,80.0,2024-10-01 00:00:00
1129,129,90.0,2024-10-01 00:00:00
1130,130,100.0,2024-10-01 00:00:00
1131,131,10.0,2024-10-01 00:00:00
1132,132,20.0,2024-10-01 00:00:00
1133,133,30.0,2024-10-01 00:00:00
1134,134,40.0,2024-10-01 00:00:00
1135,135,50.0,2024-10-01 00:00:00
1136,136,60.0,2024-10-01 00:00:00
1137,137,70.0,2024-10-01 00:00:00
1138,138,80.0,2024-10-01 00:00:00
1139,139,90.0,2024-10-01 00:00:00
1140,140,100.0,2024-10-01 00:00:00
1141,141,10.0,2024-10-01 00:00:00
1142,142,20.0,2024-10-01 00:00:00
1143,143,30.0,2024-10-01 00:00:00
1144,144,40.0,2024-10-01 00:00:00
1145,145,50.0,2024-10-01 00:00:00
1146,146,60.0,2024-10-01 00:00:00
1147,147,70.0,2024-10-01 00:00:00
1148,148,80.0,2024-10-01 00:00:00
1149,149,90.0,2024-10-01 00:00:00
1150,150,100.0,2024-10-01 00:00:00
1151,151,10.0,2024-10-01 00:00:00
1152,152,20.0,2024-10-01 00:00:00
1153,153,30.0,2024-10-01 00:00:00
1154,154,40.0,2024-10-01 00:00:00
1155,155,50.0,2024-10-01 00:00:00
1156,156,60.0,2024-10-01 00:00:00
1157,157,70.0,2024-10-01 00:00:00
1158,158,80.0,2024-10-01 00:00:00
1159,159,90.0,2024-10-01 00:00:00
1160,160,100.0,2024-10-01 00:00:00
1161,161,10.0,2024-10-01 00:00:00
1162,162,20.0,2024-10-01 00:00:00
1163,163,30.0,2024-10-01 00:00:00
1164,164,40.0,2024-10-01 00:00:00
1165,165,50.0,2024-10-01 00:00:00
1166,166,60.0,2024-10-01 00:00:00
1167,167,70.0,2024-10-01 00:00:00
1168,168,80.0,2024-10-01 00:00:00
1169,169,90.0,2024-10-01 00:00:00
1170,170,100.0,2024-10-01 00:00:00
1171,171,10.0,2024-10-01 00:00:00
1172,172,20.0,2024-10-01 00:00:00
1173,173,30.0,2024-10-01 00:00:00
1174,174,40.0,2024-10-01 00:00:00
1175,175,50.0,2024-10-01 00:00:00
1176,176,60.0,2024-10-01 00:00:00
1177,177,70.0,2024-10-01 00:00:00
1178,178,80.0,2024-10-01 00:00:00
1179,179,90.0,2024-10-01 00:00:00
1180,180,100.0,2024-10-01 00:00:00
1181,181,10.0,2024-10-01 00:00:00
1182,182,20.0,2024-10-01 00:00:00
1183,183,30.0,2024-10-01 00:00:00
1184,184,40.0,2024-10-01 00:00:00
1185,185,50.0,2024-10-01 00:00:00
1186,186,60.0,2024-10-01 00:00:00
1187,187,70.0,2024-10-01 00:00:00
1188,188,80.0,2024-10-01 00:00:00
1189,189,90.0,2024-10-01 00:00:00
1190,190,100.0,2024-10-01 00:00:00
1191,191,10.0,2024-10-01 00:00:00
1192,192,20.0,2024-10-01 00:00:00
1193,193,30.0,2024-10-01 00:00:00
1194,194,40.0,2024-10-01 00:00:00
1195,195,50.0,2024-10-01 00:00:00
1196,196,60.0,2024-10-01 00:00:00
1197,197,70.0,2024-10-01 00:00:00
1198,198,80.0,2024-10-01 00:00:00
1199,199,90.0,2024-10-01 00:00:00
1200,200,100.0,2024-10-01 00:00:00
1201,201,10.0,2024-10-01 00:00:00
1202,202,20.0,2024-10-01 00:00:00
1203,203,30.0,2024-10-01 00:00:00
1204,204,40.0,2024-10-01 00:00:00
1205,205,50.0,2024-10-01 00:00:00
1206,206,60.0,2024-10-01 00:00:00
1207,207,70.0,2024-10-01 00:00:00
1208,208,80.0,2024-10-01 00:00:00
1209,209,90.0,2024-10-01 00:00:00
1210,210,100.0,2024-10-01 00:00:00
1211,211,10.0,2024-10-01 00:00:00
1212,212,20.0,2024-10-01 00:00:00
1213,213,30.0,2024-10-01 00:00:00
1214,214,40.0,2024-10-01 00:00:00
1215,215,50.0,2024-10-01 00:00:00
1216,216,60.0,2024-10-01 00:00:00
1217,217,70.0,2024-10-01 00:00:00
1218,218,80.0,2024-10-01 00:00:00
1219,219,90.0,2024-10-01 00:00:00
1220,220,100.0,2024-10-01 00:00:00
1221,221,10.0,2024-10-01 00:00:00
1222,222,20.0,2024-10-01 00:00:00
1223,223,30.0,2024-10-01 00:00:00
1224,224,40.0,2024-10-01 00:00:00
1225,225,50.0,2024-10-01 00:00:00
1226,226,60.0,2024-10-01 00:00:00
1227,227,70.0,2024-10-01 00:00:00
1228,228,80.0,2024-10-01 00:00:00
1229,229,90.0,2024-10-01 00:00:00
1230,230,100.0,2024-10-01 00:00:00
1231,231,10.0,2024-10-01 00:00:00
1232,232,20.0,2024-10-01 00:00:00
1233,233,30.0,2024-10-01 00:00:00
1234,234,40.0,2024-10-01 00:00:00
1235,235,50.0,2024-10-01 00:00:00
1236,236,60.0,2024-10-01 00:00:00
1237,237,70.0,2024-10-01 00:00:00
1238,238,80.0,2024-10-01 00:00:00
1239,239,90.0,2024-10-01 00:00:00
1240,240,100.0,2024-10-01 00:00:00
1241,241,10.0,2024-10-01 00:00:00
1242,242,20.0,2024-10-01 00:00:00
1243,243,30.0,2024-10-01 00:00:00
1244,244,40.0,2024-10-01 00:00:00
1245,245,50.0,2024-10-01 00:00:00
1246,246,60.0,2024-10-01 00:00:00
1247,247,70.0,2024-10-01 00:00:00
1248,248,80.0,2024-10-01 00:00:00
1249,249,90.0,2024-10-01 00:00:00
1250,250,100.0,2024-10-01 00:00:00
1251,251,10.0,2024-10-01 00:00:00
1252,252,20.0,2024-10-01 00:00:00
1253,253,30.0,2024-10-01 00:00:00
1254,254,40.0,2024-10-01 00:00:00
1255,255,50.0,2024-10-01 00:00:00
1256,256,60.0,2024-10-01 00:00:00
1257,257,70.0,2024-10-01 00:00:00
1258,258,80.0,2024-10-01 00:00:00
1259,259,90.0,2024-10-01 00:00:00
1260,260,100.0,2024-10-01 00:00:00
1261,261,10.0,2024-10-01 00:00:00
1262,262,20.0,2024-10-01 00:00:00
1263,263,30.0,2024-10-01 00:00:00
1264,264,40.0,2024-10-01 00:00:00
1265,265,50.0,2024-10-01 00:00:00
1266,266,60.0,2024-10-01 00:00:00
1267,267,70.0,2024-10-01 00:00:00
1268,268,80.0,2024-10-01 00:00:00
1269,269,90.0,2024-10-01 00:00:00
1270,270,100.0,2024-10-01 00:00:00
1271,271,10.0,2024-10-01 00:00:00
1272,272,20.0,2024-10-01 00:00:00
1273,273,30.0,2024-10-01 00:00:00
1274,274,40.0,2024-10-01 00:00:00
1275,275,50.0,2024-10-01 00:00:00
1276,276,60.0,2024-10-01 00:00:00
1277,277,70.0,2024-10-01 00:00:00
1278,278,80.0,2024-10-01 00:00:00
1279,279,90.0,2024-10-01 00:00:00
1280,280,100.0,2024-10-01 00:00:00
1281,281,10.0,2024-10-01 00:00:00
1282,282,20.0,2024-10-01 00:00:00
1283,283,30.0,2024-10-01 00:00:00
1284,284,40.0,2024-10-01 00:00:00
1285,285,50.0,2024-10-01 00:00:00
1286,286,60.0,2024-10-01 00:00:00
1287,287,70.0,2024-10-01 00:00:00
1288,288,80.0,2024-10-01 00:00:00
1289,289,90.0,2024-10-01 00:00:00
1290,290,100.0,2024-10-01 00:00:00
1291,291,10.0,2024-10-01 00:00:00
1292,292,20.0,2024-10-01 00:00:00
1293,293,30.0,2024-10-01 00:00:00
1294,294,40.0,2024-10-01 00:00:00
1295,295,50.0,2024-10-01 00:00:00
1296,296,60.0,2024-10-01 00:00:00
1297,297,70.0,2024-10-01 00:00:00
1298,298,80.0,2024-10-01 00:00:00
1299,299,90.0,2024-10-01 00:00:00
1300,300,100.0,2024-10-01 00:00:00
1301,301,10.0,2024-10-01 00:00:00
1302,302,20.0,2024-10-01 00:00:00
1303,303,30.0,2024-10-01 00:00:00
1304,304,40.0,2024-10-01 00:00:00
1305,305,50.0,2024-10-01 00:00:00
1306,306,60.0,2024-10-01 00:00:00
1307,307,70.0,2024-10-01 00:00:00
1308,308,80.0,2024-10-01 00:00:00
1309,309,90.0,2024-10-01 00:00:00
1310,310,100.0,2024-10-01 00:00:00
1311,311,10.0,2024-10-01 00:00:00
1312,312,20.0,2024-10-01 00:00:00
1313,313,30.0,2024-10-01 00:00:00
1314,314,40.0,2024-10-01 00:00:00
1315,315,50.0,2024-10-01 00:00:00
