event_id,user_id,event_type,occurred_at
1229,229,click,2024-10-01 00:00:00
1230,230,page_view,2024-10-01 00:00:00
1231,231,click,2024-10-01 00:00:00
1232,232,page_view,2024-10-01 00:00:00
1233,233,click,2024-10-01 00:00:00
1234,234,page_view,2024-10-01 00:00:00
1235,235,click,2024-10-01 00:00:00
1236,236,page_view,2024-10-01 00:00:00
1237,237,click,2024-10-01 00:00:00
1238,238,page_view,2024-10-01 00:00:00
1239,239,click,2024-10-01 00:00:00
1240,240,page_view,2024-10-01 00:00:00
1241,241,click,2024-10-01 00:00:00
1242,242,page_view,2024-10-01 00:00:00
1243,243,click,2024-10-01 00:00:00
1244,244,page_view,2024-10-01 00:00:00
1245,245,click,2024-10-01 00:00:00
1246,246,page_view,2024-10-01 00:00:00
1247,247,click,2024-10-01 00:00:00
1248,248,page_view,2024-10-01 00:00:00
1249,249,click,2024-10-01 00:00:00
1250,250,page_view,2024-10-01 00:00:00
1251,251,click,2024-10-01 00:00:00
1252,252,page_view,2024-10-01 00:00:00
1253,253,click,2024-10-01 00:00:00
1254,254,page_view,2024-10-01 00:00:00
1255,255,click,2024-10-01 00:00:00
1256,256,page_view,2024-10-01 00:00:00
1257,257,click,2024-10-01 00:00:00
1258,258,page_view,2024-10-01 00:00:00
1259,259,click,2024-10-01 00:00:00
1260,260,page_view,2024-10-01 00:00:00
1261,261,click,2024-10-01 00:00:00
1262,262,page_view,2024-10-01 00:00:00
1263,263,click,2024-10-01 00:00:00
1264,264,page_view,2024-10-01 00:00:00
1265,265,click,2024-10-01 00:00:00
1266,266,page_view,2024-10-01 00:00:00
1267,267,click,2024-10-01 00:00:00
1268,268,page_view,2024-10-01 00:00:00
1269,269,click,2024-10-01 00:00:00
1270,270,page_view,2024-10-01 00:00:00
1271,271,click,2024-10-01 00:00:00
1272,272,page_view,2024-10-01 00:00:00
1273,273,click,2024-10-01 00:00:00
1274,274,page_view,2024-10-01 00:00:00
1275,275,click,2024-10-01 00:00:00
1276,276,page_view,2024-10-01 00:00:00
1277,277,click,2024-10-01 00:00:00
1278,278,page_view,2024-10-01 00:00:00
1279,279,click,2024-10-01 00:00:00
1280,280,page_view,2024-10-01 00:00:00
1281,281,click,2024-10-01 00:00:00
1282,282,page_view,2024-10-01 00:00:00
1283,283,click,2024-10-01 00:00:00
1284,284,page_view,2024-10-01 00:00:00
1285,285,click,2024-10-01 00:00:00
1286,286,page_view,2024-10-01 00:00:00
1287,287,click,2024-10-01 00:00:00
1288,288,page_view,2024-10-01 00:00:00
1289,289,click,2024-10-01 00:00:00
1290,290,page_view,2024-10-01 00:00:00
1291,291,click,2024-10-01 00:00:00
1292,292,page_view,2024-10-01 00:00:00
1293,293,click,2024-10-01 00:00:00
1294,294,page_view,2024-10-01 00:00:00
1295,295,click,2024-10-01 00:00:00
1296,296,page_view,2024-10-01 00:00:00
1297,297,click,2024-10-01 00:00:00
1298,298,page_view,2024-10-01 00:00:00
1299,299,click,2024-10-01 00:00:00
1300,300,page_view,2024-10-01 00:00:00
1301,301,click,2024-10-01 00:00:00
1302,302,page_view,2024-10-01 00:00:00
1303,303,click,2024-10-01 00:00:00
1304,304,page_view,2024-10-01 00:00:00
1305,305,click,2024-10-01 00:00:00
1306,306,page_view,2024-10-01 00:00:00
1307,307,click,2024-10-01 00:00:00
1308,308,page_view,2024-10-01 00:00:00
1309,309,click,2024-10-01 00:00:00
1310,310,page_view,2024-10-01 00:00:00
1311,311,click,2024-10-01 00:00:00
1312,312,page_view,2024-10-01 00:00:00
1313,313,click,2024-10-01 00:00:00
1314,314,page_view,2024-10-01 00:00:00
1315,315,click,2024-10-01 00:00:00
1316,316,page_view,2024-10-01 00:00:00
1317,317,click,2024-10-01 00:00:00
1318,318,page_view,2024-10-01 00:00:00
1319,319,click,2024-10-01 00:00:00
1320,320,page_view,2024-10-01 00:00:00
1321,321,click,2024-10-01 00:00:00
1322,322,page_view,2024-10-01 00:00:00
1323,323,click,2024-10-01 00:00:00
1324,324,page_view,2024-10-01 00:00:00
1325,325,click,2024-10-01 00:00:00
1326,326,page_view,2024-10-01 00:00:00
1327,327,click,2024-10-01 00:00:00
1328,328,page_view,2024-10-01 00:00:00
1329,329,click,2024-10-01 00:00:00
1330,330,page_view,2024-10-01 00:00:00
1331,331,click,2024-10-01 00:00:00
1332,332,page_view,2024-10-01 00:00:00
1333,333,click,2024-10-01 00:00:00
1334,334,page_view,2024-10-01 00:00:00
1335,335,click,2024-10-01 00:00:00
1336,336,page_view,2024-10-01 00:00:00
1337,337,click,2024-10-01 00:00:00
1338,338,page_view,2024-10-01 00:00:00
1339,339,click,2024-10-01 00:00:00
1340,340,page_view,2024-10-01 00:00:00
1341,341,click,2024-10-01 00:00:00
1342,342,page_view,2024-10-01 00:00:00
1343,343,click,2024-10-01 00:00:00
1344,344,page_view,2024-10-01 00:00:00
1345,345,click,2024-10-01 00:00:00
1346,346,page_view,2024-10-01 00:00:00
1347,347,click,2024-10-01 00:00:00
1348,348,page_view,2024-10-01 00:00:00
1349,349,click,2024-10-01 00:00:00
1350,350,page_view,2024-10-01 00:00:00
1351,351,click,2024-10-01 00:00:00
1352,352,page_view,2024-10-01 00:00:00
1353,353,click,2024-10-01 00:00:00
1354,354,page_view,2024-10-01 00:00:00
1355,355,click,2024-10-01 00:00:00
1356,356,page_view,2024-10-01 00:00:00
1357,357,click,2024-10-01 00:00:00
1358,358,page_view,2024-10-01 00:00:00
1359,359,click,2024-10-01 00:00:00
1360,360,page_view,2024-10-01 00:00:00
1361,361,click,2024-10-01 00:00:00
1362,362,page_view,2024-10-01 00:00:00
1363,363,click,2024-10-01 00:00:00
1364,364,page_view,2024-10-01 00:00:00
1365,365,click,2024-10-01 00:00:00
1366,366,page_view,2024-10-01 00:00:00
1367,367,click,2024-10-01 00:00:00
1368,368,page_view,2024-10-01 00:00:00
1369,369,click,2024-10-01 00:00:00
1370,370,page_view,2024-10-01 00:00:00
1371,371,click,2024-10-01 00:00:00
1372,372,page_view,2024-10-01 00:00:00
1373,373,click,2024-10-01 00:00:00
1374,374,page_view,2024-10-01 00:00:00
1375,375,click,2024-10-01 00:00:00
1376,376,page_view,2024-10-01 00:00:00
1377,377,click,2024-10-01 00:00:00
1378,378,page_view,2024-10-01 00:00:00
1379,379,click,2024-10-01 00:00:00
1380,380,page_view,2024-10-01 00:00:00
1381,381,click,2024-10-01 00:00:00
1382,382,page_view,2024-10-01 00:00:00
1383,383,click,2024-10-01 00:00:00
1384,384,page_view,2024-10-01 00:00:00
1385,385,click,2024-10-01 00:00:00
1386,386,page_view,2024-10-01 00:00:00
1387,387,click,2024-10-01 00:00:00
1388,388,page_view,2024-10-01 00:00:00
1389,389,click,2024-10-01 00:00:00
1390,390,page_view,2024-10-01 00:00:00
1391,391,click,2024-10-01 00:00:00
1392,392,page_view,2024-10-01 00:00:00
1393,393,click,2024-10-01 00:00:00
1394,394,page_view,2024-10-01 00:00:00
1395,395,click,2024-10-01 00:00:00
1396,396,page_view,2024-10-01 00:00:00
1397,397,click,2024-10-01 00:00:00
1398,398,page_view,2024-10-01 00:00:00
1399,399,click,2024-10-01 00:00:00
1400,400,page_view,2024-10-01 00:00:00
1401,401,click,2024-10-01 00:00:00
1402,402,page_view,2024-10-01 00:00:00
1403,403,click,2024-10-01 00:00:00
1404,404,page_view,2024-10-01 00:00:00
1405,405,click,2024-10-01 00:00:00
1406,406,page_view,2024-10-01 00:00:00
1407,407,click,2024-10-01 00:00:00
1408,408,page_view,2024-10-01 00:00:00
1409,409,click,2024-10-01 00:00:00
1410,410,page_view,2024-10-01 00:00:00
1411,411,click,2024-10-01 00:00:00
1412,412,page_view,2024-10-01 00:00:00
1413,413,click,2024-10-01 00:00:00
1414,414,page_view,2024-10-01 00:00:00
1415,415,click,2024-10-01 00:00:00
1416,416,page_view,2024-10-01 00:00:00
1417,417,click,2024-10-01 00:00:00
1418,418,page_view,2024-10-01 00:00:00
1419,419,click,2024-10-01 00:00:00
1420,420,page_view,2024-10-01 00:00:00
1421,421,click,2024-10-01 00:00:00
1422,422,page_view,2024-10-01 00:00:00
1423,423,click,2024-10-01 00:00:00
1424,424,page_view,2024-10-01 00:00:00
1425,425,click,2024-10-01 00:00:00
1426,426,page_view,2024-10-01 00:00:00
1427,427,click,2024-10-01 00:00:00
1428,428,page_view,2024-10-01 00:00:00
1429,429,click,2024-10-01 00:00:00
1430,430,page_view,2024-10-01 00:00:00
1431,431,click,2024-10-01 00:00:00
1432,432,page_view,2024-10-01 00:00:00
1433,433,click,2024-10-01 00:00:00
1434,434,page_view,2024-10-01 00:00:00
1435,435,click,2024-10-01 00:00:00
1436,436,page_view,2024-10-01 00:00:00
1437,437,click,2024-10-01 00:00:00
1438,438,page_view,2024-10-01 00:00:00
1439,439,click,2024-10-01 00:00:00
1440,440,page_view,2024-10-01 00:00:00
1441,441,click,2024-10-01 00:00:00
1442,442,page_view,2024-10-01 00:00:00
1443,443,click,2024-10-01 00:00:00
1444,444,page_view,2024-10-01 00:00:00
1445,445,click,2024-10-01 00:00:00
1446,446,page_view,2024-10-01 00:00:00
1447,447,click,2024-10-01 00:00:00
1448,448,page_view,2024-10-01 00:00:00
1449,449,click,2024-10-01 00:00:00
1450,450,page_view,2024-10-01 00:00:00
1451,451,click,2024-10-01 00:00:00
1452,452,page_view,2024-10-01 00:00:00
1453,453,click,2024-10-01 00:00:00
1454,454,page_view,2024-10-01 00:00:00
1455,455,click,2024-10-01 00:00:00
1456,456,page_view,2024-10-01 00:00:00
1457,457,click,2024-10-01 00:00:00
1458,458,page_view,2024-10-01 00:00:00
1459,459,click,2024-10-01 00:00:00
1460,460,page_view,2024-10-01 00:00:00
1461,461,click,2024-10-01 00:00:00
1462,462,page_view,2024-10-01 00:00:00
1463,463,click,2024-10-01 00:00:00
1464,464,page_view,2024-10-01 00:00:00
1465,465,click,2024-10-01 00:00:00
1466,466,page_view,2024-10-01 00:00:00
1467,467,click,2024-10-01 00:00:00
1468,468,page_view,2024-10-01 00:00:00
1469,469,click,2024-10-01 00:00:00
1470,470,page_view,2024-10-01 00:00:00
1471,471,click,2024-10-01 00:00:00
1472,472,page_view,2024-10-01 00:00:00
1473,473,click,2024-10-01 00:00:00
1474,474,page_view,2024-10-01 00:00:00
1475,475,click,2024-10-01 00:00:00
1476,476,page_view,2024-10-01 00:00:00
1477,477,click,2024-10-01 00:00:00
1478,478,page_view,2024-10-01 00:00:00
1479,479,click,2024-10-01 00:00:00
1480,480,page_view,2024-10-01 00:00:00
1481,481,click,2024-10-01 00:00:00
1482,482,page_view,2024-10-01 00:00:00
1483,483,click,2024-10-01 00:00:00
1484,484,page_view,2024-10-01 00:00:00
1485,485,click,2024-10-01 00:00:00
1486,486,page_view,2024-10-01 00:00:00
1487,487,click,2024-10-01 00:00:00
1488,488,page_view,2024-10-01 00:00:00
1489,489,click,2024-10-01 00:00:00
1490,490,page_view,2024-10-01 00:00:00
1491,491,click,2024-10-01 00:00:00
1492,492,page_view,2024-10-01 00:00:00
1493,493,click,2024-10-01 00:00:00
1494,494,page_view,2024-10-01 00:00:00
1495,495,click,2024-10-01 00:00:00
1496,496,page_view,2024-10-01 00:00:00
1497,497,click,2024-10-01 00:00:00
1498,498,page_view,2024-10-01 00:00:00
1499,499,click,2024-10-01 00:00:00
1500,500,page_view,2024-10-01 00:00:00
1501,501,click,2024-10-01 00:00:00
1502,502,page_view,2024-10-01 00:00:00
1503,503,click,2024-10-01 00:00:00
1504,504,page_view,2024-10-01 00:00:00
1505,505,click,2024-10-01 00:00:00
1506,506,page_view,2024-10-01 00:00:00
1507,507,click,2024-10-01 00:00:00
1508,508,page_view,2024-10-01 00:00:00
1509,509,click,2024-10-01 00:00:00
1510,510,page_view,2024-10-01 00:00:00
1511,511,click,2024-10-01 00:00:00
1512,512,page_view,2024-10-01 00:00:00
1513,513,click,2024-10-01 00:00:00
1514,514,page_view,2024-10-01 00:00:00
1515,515,click,2024-10-01 00:00:00
1516,516,page_view,2024-10-01 00:00:00
1517,517,click,2024-10-01 00:00:00
1518,518,page_view,2024-10-01 00:00:00
1519,519,click,2024-10-01 00:00:00
1520,520,page_view,2024-10-01 00:00:00
1521,521,click,2024-10-01 00:00:00
1522,522,page_view,2024-10-01 00:00:00
1523,523,click,2024-10-01 00:00:00
1524,524,page_view,2024-10-01 00:00:00
1525,525,click,2024-10-01 00:00:00
1526,526,page_view,2024-10-01 00:00:00
1527,527,click,2024-10-01 00:00:00
1528,528,page_view,2024-10-01 00:00:00
1529,529,click,2024-10-01 00:00:00
1530,530,page_view,2024-10-01 00:00:00
1531,531,click,2024-10-01 00:00:00
1532,532,page_view,2024-10-01 00:00:00
1533,533,click,2024-10-01 00:00:00
1534,534,page_view,2024-10-01 00:00:00
1535,535,click,2024-10-01 00:00:00
1536,536,page_view,2024-10-01 00:00:00
1537,537,click,2024-10-01 00:00:00
1538,538,page_view,2024-10-01 00:00:00
1539,539,click,2024-10-01 00:00:00
1540,540,page_view,2024-10-01 00:00:00
1541,541,click,2024-10-01 00:00:00
1542,542,page_view,2024-10-01 00:00:00
1543,543,click,2024-10-01 00:00:00
1544,544,page_view,2024-10-01 00:00:00
1545,545,click,2024-10-01 00:00:00
1546,546,page_view,2024-10-01 00:00:00
1547,547,click,2024-10-01 00:00:00
1548,548,page_view,2024-10-01 00:00:00
1549,549,click,2024-10-01 00:00:00
1550,550,page_view,2024-10-01 00:00:00
1551,551,click,2024-10-01 00:00:00
1552,552,page_view,2024-10-01 00:00:00
1553,553,click,2024-10-01 00:00:00
1554,554,page_view,2024-10-01 00:00:00
1555,555,click,2024-10-01 00:00:00
1556,556,page_view,2024-10-01 00:00:00
1557,557,click,2024-10-01 00:00:00
1558,558,page_view,2024-10-01 00:00:00
1559,559,click,2024-10-01 00:00:00
1560,560,page_view,2024-10-01 00:00:00
1561,561,click,2024-10-01 00:00:00
1562,562,page_view,2024-10-01 00:00:00
1563,563,click,2024-10-01 00:00:00
1564,564,page_view,2024-10-01 00:00:00
1565,565,click,2024-10-01 00:00:00
1566,566,page_view,2024-10-01 00:00:00
1567,567,click,2024-10-01 00:00:00
1568,568,page_view,2024-10-01 00:00:00
1569,569,click,2024-10-01 00:00:00
1570,570,page_view,2024-10-01 00:00:00
1571,571,click,2024-10-01 00:00:00
1572,572,page_view,2024-10-01 00:00:00
1573,573,click,2024-10-01 00:00:00
1574,574,page_view,2024-10-01 00:00:00
1575,575,click,2024-10-01 00:00:00
1576,576,page_view,2024-10-01 00:00:00
1577,577,click,2024-10-01 00:00:00
1578,578,page_view,2024-10-01 00:00:00
1579,579,click,2024-10-01 00:00:00
1580,580,page_view,2024-10-01 00:00:00
1581,581,click,2024-10-01 00:00:00
1582,582,page_view,2024-10-01 00:00:00
1583,583,click,2024-10-01 00:00:00
1584,584,page_view,2024-10-01 00:00:00
1585,585,click,2024-10-01 00:00:00
1586,586,page_view,2024-10-01 00:00:00
1587,587,click,2024-10-01 00:00:00
1588,588,page_view,2024-10-01 00:00:00
1589,589,click,2024-10-01 00:00:00
1590,590,page_view,2024-10-01 00:00:00
1591,591,click,2024-10-01 00:00:00
1592,592,page_view,2024-10-01 00:00:00
1593,593,click,2024-10-01 00:00:00
1594,594,page_view,2024-10-01 00:00:00
1595,595,click,2024-10-01 00:00:00
1596,596,page_view,2024-10-01 00:00:00
1597,597,click,2024-10-01 00:00:00
1598,598,page_view,2024-10-01 00:00:00
1599,599,click,2024-10-01 00:00:00
1600,600,page_view,2024-10-01 00:00:00
1601,601,click,2024-10-01 00:00:00
1602,602,page_view,2024-10-01 00:00:00
1603,603,click,2024-10-01 00:00:00
1604,604,page_view,2024-10-01 00:00:00
1605,605,click,2024-10-01 00:00:00
1606,606,page_view,2024-10-01 00:00:00
1607,607,click,2024-10-01 00:00:00
1608,608,page_view,2024-10-01 00:00:00
1609,609,click,2024-10-01 00:00:00
1610,610,page_view,2024-10-01 00:00:00
1611,611,click,2024-10-01 00:00:00
1612,612,page_view,2024-10-01 00:00:00
1613,613,click,2024-10-01 00:00:00
1614,614,page_view,2024-10-01 00:00:00
1615,615,click,2024-10-01 00:00:00
1616,616,page_view,2024-10-01 00:00:00
1617,617,click,2024-10-01 00:00:00
1618,618,page_view,2024-10-01 00:00:00
1619,619,click,2024-10-01 00:00:00
1620,620,page_view,2024-10-01 00:00:00
1621,621,click,2024-10-01 00:00:00
1622,622,page_view,2024-10-01 00:00:00
1623,623,click,2024-10-01 00:00:00
1624,624,page_view,2024-10-01 00:00:00
1625,625,click,2024-10-01 00:00:00
1626,626,page_view,2024-10-01 00:00:00
1627,627,click,2024-10-01 00:00:00
1628,628,page_view,2024-10-01 00:00:00
1629,629,click,2024-10-01 00:00:00
1630,630,page_view,2024-10-01 00:00:00
1631,631,click,2024-10-01 00:00:00
1632,632,page_view,2024-10-01 00:00:00
1633,633,click,2024-10-01 00:00:00
1634,634,page_view,2024-10-01 00:00:00
1635,635,click,2024-10-01 00:00:00
1636,636,page_view,2024-10-01 00:00:00
1637,637,click,2024-10-01 00:00:00
1638,638,page_view,2024-10-01 00:00:00
1639,639,click,2024-10-01 00:00:00
1640,640,page_view,2024-10-01 00:00:00
1641,641,click,2024-10-01 00:00:00
1642,642,page_view,2024-10-01 00:00:00
1643,643,click,2024-10-01 00:00:00
1644,644,page_view,2024-10-01 00:00:00
1645,645,click,2024-10-01 00:00:00
1646,646,page_view,2024-10-01 00:00:00
1647,647,click,2024-10-01 00:00:00
1648,648,page_view,2024-10-01 00:00:00
1649,649,click,2024-10-01 00:00:00
1650,650,page_view,2024-10-01 00:00:00
1651,651,click,2024-10-01 00:00:00
1652,652,page_view,2024-10-01 00:00:00
1653,653,click,2024-10-01 00:00:00
1654,654,page_view,2024-10-01 00:00:00
1655,655,click,2024-10-01 00:00:00
1656,656,page_view,2024-10-01 00:00:00
1657,657,click,2024-10-01 00:00:00
1658,658,page_view,2024-10-01 00:00:00
1659,659,click,2024-10-01 00:00:00
1660,660,page_view,2024-10-01 00:00:00
1661,661,click,2024-10-01 00:00:00
1662,662,page_view,2024-10-01 00:00:00
1663,663,click,2024-10-01 00:00:00
1664,664,page_view,2024-10-01 00:00:00
1665,665,click,2024-10-01 00:00:00
1666,666,page_view,2024-10-01 00:00:00
1667,667,click,2024-10-01 00:00:00
1668,668,page_view,2024-10-01 00:00:00
1669,669,click,2024-10-01 00:00:00
1670,670,page_view,2024-10-01 00:00:00
1671,671,click,2024-10-01 00:00:00
1672,672,page_view,2024-10-01 00:00:00
1673,673,click,2024-10-01 00:00:00
1674,674,page_view,2024-10-01 00:00:00
1675,675,click,2024-10-01 00:00:00
1676,676,page_view,2024-10-01 00:00:00
1677,677,click,2024-10-01 00:00:00
1678,678,page_view,2024-10-01 00:00:00
1679,679,click,2024-10-01 00:00:00
1680,680,page_view,2024-10-01 00:00:00
1681,681,click,2024-10-01 00:00:00
1682,682,page_view,2024-10-01 00:00:00
1683,683,click,2024-10-01 00:00:00
1684,684,page_view,2024-10-01 00:00:00
1685,685,click,2024-10-01 00:00:00
1686,686,page_view,2024-10-01 00:00:00
1687,687,click,2024-10-01 00:00:00
1688,688,page_view,2024-10-01 00:00:00
1689,689,click,2024-10-01 00:00:00
1690,690,page_view,2024-10-01 00:00:00
1691,691,click,2024-10-01 00:00:00
1692,692,page_view,2024-10-01 00:00:00
1693,693,click,2024-10-01 00:00:00
1694,694,page_view,2024-10-01 00:00:00
1695,695,click,2024-10-01 00:00:00
1696,696,page_view,2024-10-01 00:00:00
1697,697,click,2024-10-01 00:00:00
1698,698,page_view,2024-10-01 00:00:00
1699,699,click,2024-10-01 00:00:00
1700,700,page_view,2024-10-01 00:00:00
1701,701,click,2024-10-01 00:00:00
1702,702,page_view,2024-10-01 00:00:00
1703,703,click,2024-10-01 00:00:00
1704,704,page_view,2024-10-01 00:00:00
1705,705,click,2024-10-01 00:00:00
1706,706,page_view,2024-10-01 00:00:00
1707,707,click,2024-10-01 00:00:00
1708,708,page_view,2024-10-01 00:00:00
1709,709,click,2024-10-01 00:00:00
1710,710,page_view,2024-10-01 00:00:00
1711,711,click,2024-10-01 00:00:00
1712,712,page_view,2024-10-01 00:00:00
1713,713,click,2024-10-01 00:00:00
1714,714,page_view,2024-10-01 00:00:00
1715,715,click,2024-10-01 00:00:00
1716,716,page_view,2024-10-01 00:00:00
1717,717,click,2024-10-01 00:00:00
1718,718,page_view,2024-10-01 00:00:00
1719,719,click,2024-10-01 00:00:00
1720,720,page_view,2024-10-01 00:00:00
1721,721,click,2024-10-01 00:00:00
1722,722,page_view,2024-10-01 00:00:00
1723,723,click,2024-10-01 00:00:00
1724,724,page_view,2024-10-01 00:00:00
1725,725,click,2024-10-01 00:00:00
1726,726,page_view,2024-10-01 00:00:00
1727,727,click,2024-10-01 00:00:00
1728,728,page_view,2024-10-01 00:00:00
1729,729,click,2024-10-01 00:00:00
1730,730,page_view,2024-10-01 00:00:00
1731,731,click,2024-10-01 00:00:00
1732,732,page_view,2024-10-01 00:00:00
1733,733,click,2024-10-01 00:00:00
1734,734,page_view,2024-10-01 00:00:00
1735,735,click,2024-10-01 00:00:00
1736,736,page_view,2024-10-01 00:00:00
1737,737,click,2024-10-01 00:00:00
1738,738,page_view,2024-10-01 00:00:00
1739,739,click,2024-10-01 00:00:00
1740,740,page_view,2024-10-01 00:00:00
1741,741,click,2024-10-01 00:00:00
1742,742,page_view,2024-10-01 00:00:00
1743,743,click,2024-10-01 00:00:00
1744,744,page_view,2024-10-01 00:00:00
1745,745,click,2024-10-01 00:00:00
1746,746,page_view,2024-10-01 00:00:00
1747,747,click,2024-10-01 00:00:00
1748,748,page_view,2024-10-01 00:00:00
1749,749,click,2024-10-01 00:00:00
1750,750,page_view,2024-10-01 00:00:00
1751,751,click,2024-10-01 00:00:00
1752,752,page_view,2024-10-01 00:00:00
1753,753,click,2024-10-01 00:00:00
1754,754,page_view,2024-10-01 00:00:00
1755,755,click,2024-10-01 00:00:00
1756,756,page_view,2024-10-01 00:00:00
1757,757,click,2024-10-01 00:00:00
1758,758,page_view,2024-10-01 00:00:00
1759,759,click,2024-10-01 00:00:00
1760,760,page_view,2024-10-01 00:00:00
1761,761,click,2024-10-01 00:00:00
1762,762,page_view,2024-10-01 00:00:00
1763,763,click,2024-10-01 00:00:00
1764,764,page_view,2024-10-01 00:00:00
1765,765,click,2024-10-01 00:00:00
1766,766,page_view,2024-10-01 00:00:00
1767,767,click,2024-10-01 00:00:00
1768,768,page_view,2024-10-01 00:00:00
1769,769,click,2024-10-01 00:00:00
1770,770,page_view,2024-10-01 00:00:00
1771,771,click,2024-10-01 00:00:00
1772,772,page_view,2024-10-01 00:00:00
1773,773,click,2024-10-01 00:00:00
1774,774,page_view,2024-10-01 00:00:00
1775,775,click,2024-10-01 00:00:00
1776,776,page_view,2024-10-01 00:00:00
1777,777,click,2024-10-01 00:00:00
1778,778,page_view,2024-10-01 00:00:00
1779,779,click,2024-10-01 00:00:00
1780,780,page_view,2024-10-01 00:00:00
1781,781,click,2024-10-01 00:00:00
1782,782,page_view,2024-10-01 00:00:00
1783,783,click,2024-10-01 00:00:00
1784,784,page_view,2024-10-01 00:00:00
1785,785,click,2024-10-01 00:00:00
1786,786,page_view,2024-10-01 00:00:00
1787,787,click,2024-10-01 00:00:00
1788,788,page_view,2024-10-01 00:00:00
1789,789,click,2024-10-01 00:00:00
1790,790,page_view,2024-10-01 00:00:00
1791,791,click,2024-10-01 00:00:00
1792,792,page_view,2024-10-01 00:00:00
1793,793,click,2024-10-01 00:00:00
1794,794,page_view,2024-10-01 00:00:00
1795,795,click,2024-10-01 00:00:00
1796,796,page_view,2024-10-01 00:00:00
1797,797,click,2024-10-01 00:00:00
1798,798,page_view,2024-10-01 00:00:00
1799,799,click,2024-10-01 00:00:00
1800,800,page_view,2024-10-01 00:00:00
1801,801,click,2024-10-01 00:00:00
1802,802,page_view,2024-10-01 00:00:00
1803,803,click,2024-10-01 00:00:00
1804,804,page_view,2024-10-01 00:00:00
1805,805,click,2024-10-01 00:00:00
1806,806,page_view,2024-10-01 00:00:00
1807,807,click,2024-10-01 00:00:00
1808,808,page_view,2024-10-01 00:00:00
1809,809,click,2024-10-01 00:00:00
1810,810,page_view,2024-10-01 00:00:00
1811,811,click,2024-10-01 00:00:00
1812,812,page_view,2024-10-01 00:00:00
1813,813,click,2024-10-01 00:00:00
1814,814,page_view,2024-10-01 00:00:00
1815,815,click,2024-10-01 00:00:00
1816,816,page_view,2024-10-01 00:00:00
1817,817,click,2024-10-01 00:00:00
1818,818,page_view,2024-10-01 00:00:00
1819,819,click,2024-10-01 00:00:00
1820,820,page_view,2024-10-01 00:00:00
1821,821,click,2024-10-01 00:00:00
1822,822,page_view,2024-10-01 00:00:00
1823,823,click,2024-10-01 00:00:00
1824,824,page_view,2024-10-01 00:00:00
1825,825,click,2024-10-01 00:00:00
1826,826,page_view,2024-10-01 00:00:00
1827,827,click,2024-10-01 00:00:00
1828,828,page_view,2024-10-01 00:00:00
1829,829,click,2024-10-01 00:00:00
1830,830,page_view,2024-10-01 00:00:00
1831,831,click,2024-10-01 00:00:00
1832,832,page_view,2024-10-01 00:00:00
1833,833,click,2024-10-01 00:00:00
1834,834,page_view,2024-10-01 00:00:00
1835,835,click,2024-10-01 00:00:00
1836,836,page_view,2024-10-01 00:00:00
1837,837,click,2024-10-01 00:00:00
1838,838,page_view,2024-10-01 00:00:00
1839,839,click,2024-10-01 00:00:00
1840,840,page_view,2024-10-01 00:00:00
1841,841,click,2024-10-01 00:00:00
1842,842,page_view,2024-10-01 00:00:00
1843,843,click,2024-10-01 00:00:00
1844,844,page_view,2024-10-01 00:00:00
1845,845,click,2024-10-01 00:00:00
1846,846,page_view,2024-10-01 00:00:00
1847,847,click,2024-10-01 00:00:00
1848,848,page_view,2024-10-01 00:00:00
1849,849,click,2024-10-01 00:00:00
1850,850,page_view,2024-10-01 00:00:00
1851,851,click,2024-10-01 00:00:00
1852,852,page_view,2024-10-01 00:00:00
1853,853,click,2024-10-01 00:00:00
1854,854,page_view,2024-10-01 00:00:00
1855,855,click,2024-10-01 00:00:00
1856,856,page_view,2024-10-01 00:00:00
1857,857,click,2024-10-01 00:00:00
1858,858,page_view,2024-10-01 00:00:00
1859,859,click,2024-10-01 00:00:00
1860,860,page_view,2024-10-01 00:00:00
1861,861,click,2024-10-01 00:00:00
1862,862,page_view,2024-10-01 00:00:00
1863,863,click,2024-10-01 00:00:00
1864,864,page_view,2024-10-01 00:00:00
1865,865,click,2024-10-01 00:00:00
1866,866,page_view,2024-10-01 00:00:00
1867,867,click,2024-10-01 00:00:00
1868,868,page_view,2024-10-01 00:00:00
1869,869,click,2024-10-01 00:00:00
1870,870,page_view,2024-10-01 00:00:00
1871,871,click,2024-10-01 00:00:00
1872,872,page_view,2024-10-01 00:00:00
1873,873,click,2024-10-01 00:00:00
1874,874,page_view,2024-10-01 00:00:00
1875,875,click,2024-10-01 00:00:00
1876,876,page_view,2024-10-01 00:00:00
1877,877,click,2024-10-01 00:00:00
1878,878,page_view,2024-10-01 00:00:00
1879,879,click,2024-10-01 00:00:00
1880,880,page_view,2024-10-01 00:00:00
1881,881,click,2024-10-01 00:00:00
1882,882,page_view,2024-10-01 00:00:00
1883,883,click,2024-10-01 00:00:00
1884,884,page_view,2024-10-01 00:00:00
1885,885,click,2024-10-01 00:00:00
1886,886,page_view,2024-10-01 00:00:00
1887,887,click,2024-10-01 00:00:00
1888,888,page_view,2024-10-01 00:00:00
1889,889,click,2024-10-01 00:00:00
1890,890,page_view,2024-10-01 00:00:00
1891,891,click,2024-10-01 00:00:00
1892,892,page_view,2024-10-01 00:00:00
1893,893,click,2024-10-01 00:00:00
